"Date","Open","High","Low","Close","Volume","Market Cap"
"09-09-2018",0.278661,0.291261,0.274478,0.27868,168991000,11102042874
"08-09-2018",0.291119,0.296207,0.273789,0.279333,169208000,11102042874
"07-09-2018",0.301431,0.305307,0.287287,0.291435,213961000,11498544405
"06-09-2018",0.2835,0.305327,0.276112,0.30271,329763000,11895045936
"05-09-2018",0.331465,0.3341,0.283601,0.283601,344488000,11102042874
"04-09-2018",0.335184,0.34032,0.330305,0.331652,241419000,13084550530
"03-09-2018",0.343137,0.343684,0.334542,0.335961,201147000,13481052061
"02-09-2018",0.347323,0.349541,0.338393,0.342523,240907000,13481052061
"01-09-2018",0.335313,0.352657,0.334467,0.347721,257267000,13877553592
"31-08-2018",0.335474,0.338988,0.328373,0.335332,219139000,13481052061
"30-08-2018",0.344546,0.34664,0.325641,0.335444,263925000,13481052061
"29-08-2018",0.350833,0.353745,0.341238,0.344803,275908000,13481052061
"28-08-2018",0.337527,0.356798,0.334971,0.351837,329550000,13866373180
"27-08-2018",0.323643,0.337781,0.323066,0.336903,227284000,13470191090
"26-08-2018",0.328162,0.328327,0.320571,0.323776,168718000,12647842866
"25-08-2018",0.32765,0.33153,0.324468,0.32823,167363000,13043087955
"24-08-2018",0.32739,0.328584,0.318217,0.327606,244571000,13043087955
"23-08-2018",0.319573,0.328813,0.319176,0.327709,217578000,13043087955
"22-08-2018",0.334434,0.350122,0.316613,0.319803,286845000,12647842866
"21-08-2018",0.318219,0.3381,0.316983,0.335177,248735000,13386615819
"20-08-2018",0.344451,0.351689,0.317692,0.319283,311144000,12599167829
"19-08-2018",0.327363,0.353079,0.321945,0.343978,327300000,13386615819
"18-08-2018",0.363027,0.369954,0.317115,0.3271,434332000,12992891824
"17-08-2018",0.292808,0.373619,0.292766,0.366676,497206000,14567787803
"16-08-2018",0.282034,0.300958,0.278203,0.292436,238219000,11417995845
"15-08-2018",0.276797,0.301744,0.276797,0.282005,332432000,11024271851
"14-08-2018",0.278738,0.279615,0.253983,0.274272,276768000,10630547856
"13-08-2018",0.297572,0.31068,0.276544,0.277466,235117000,11024271851
"12-08-2018",0.300604,0.309376,0.297057,0.29787,178827000,11789962377
"11-08-2018",0.321122,0.32121,0.291582,0.301262,284423000,11789962377
"10-08-2018",0.346167,0.347973,0.316909,0.320426,249264000,12575959869
"09-08-2018",0.333771,0.359654,0.332608,0.346771,325775000,13754956107
"08-08-2018",0.380875,0.380875,0.326996,0.331944,360857000,12968958615
"07-08-2018",0.413776,0.415917,0.379526,0.381006,244448000,14933952344
"06-08-2018",0.433886,0.435794,0.40668,0.414081,242075000,16112948582
"05-08-2018",0.42858,0.434594,0.427522,0.433638,186848000,16898946074
"04-08-2018",0.441039,0.443058,0.427125,0.428507,185678000,16898946074
"03-08-2018",0.430397,0.443633,0.426481,0.440571,278870000,17291944820
"02-08-2018",0.447016,0.447645,0.429939,0.430254,204898000,16905743895
"01-08-2018",0.435562,0.459134,0.427168,0.445852,323200000,17692057564
"31-07-2018",0.445892,0.446124,0.427753,0.435225,228767000,17298900729
"30-07-2018",0.453469,0.454549,0.436964,0.446107,247714000,17692057564
"29-07-2018",0.456606,0.45714,0.450249,0.453306,191966000,17692057564
"28-07-2018",0.454599,0.45617,0.449695,0.453667,157346000,17692057564
"27-07-2018",0.449623,0.459486,0.445224,0.453635,203720992,17692057564
"26-07-2018",0.459447,0.466983,0.446849,0.44992,199587008,17692057564
"25-07-2018",0.455842,0.465526,0.450719,0.459829,255872000,18085214399
"24-07-2018",0.445559,0.466819,0.438565,0.457623,319956000,18085214399
"23-07-2018",0.449121,0.461783,0.444498,0.445276,194542000,17692057564
"22-07-2018",0.455002,0.460989,0.44914,0.449311,158906000,17692057564
"21-07-2018",0.446219,0.458755,0.438318,0.45541,180339008,18085214399
"20-07-2018",0.476485,0.476485,0.436483,0.446994,295403008,17692057564
"19-07-2018",0.487577,0.491237,0.471724,0.476433,293942016,18871528068
"18-07-2018",0.505118,0.51956,0.477234,0.486389,367988992,19238597911
"17-07-2018",0.481301,0.516604,0.470048,0.505587,347700000,20023846806
"16-07-2018",0.446413,0.483401,0.444505,0.483401,269283008,18845973464
"15-07-2018",0.439095,0.448987,0.437194,0.445894,152903008,17668100123
"14-07-2018",0.438561,0.441646,0.433895,0.439271,134840992,17275475675
"13-07-2018",0.436514,0.444508,0.434805,0.438741,179403008,17275475675
"12-07-2018",0.449882,0.449972,0.428033,0.435364,182139008,17275475675
"11-07-2018",0.445127,0.452545,0.443574,0.450233,183887008,17668100123
"10-07-2018",0.473855,0.474336,0.443261,0.445042,230418000,17668100123
"09-07-2018",0.477291,0.480774,0.472653,0.47427,206344992,18453349017
"08-07-2018",0.492319,0.494895,0.475966,0.477749,226644000,18845973464
"07-07-2018",0.478617,0.492477,0.467716,0.492477,214979008,19238597911
"06-07-2018",0.480579,0.481473,0.462414,0.479151,245003008,18845973464
"05-07-2018",0.490422,0.497402,0.472966,0.481625,279999008,18845973464
"04-07-2018",0.485584,0.503604,0.475774,0.490043,313828992,19238427691
"03-07-2018",0.486259,0.515696,0.480843,0.485223,410225984,19238427691
"02-07-2018",0.461606,0.488924,0.453839,0.486122,335919008,19238427691
"01-07-2018",0.465944,0.46628,0.450816,0.461358,267224992,18060564771
"30-06-2018",0.454112,0.480147,0.454112,0.466245,345528992,18453185745
"29-06-2018",0.448354,0.45834,0.427302,0.45308,309777984,17667943798
"28-06-2018",0.47033,0.471683,0.44575,0.448458,220566000,17667943798
"27-06-2018",0.455551,0.472758,0.45196,0.47037,215618000,18453185745
"26-06-2018",0.482381,0.482872,0.456001,0.456001,179426000,18060558846
"25-06-2018",0.477106,0.49111,0.47556,0.481753,231728992,18845800535
"24-06-2018",0.491773,0.493725,0.450048,0.47738,369520000,18837746245
"23-06-2018",0.487309,0.496713,0.480874,0.491284,204927008,19230199292
"22-06-2018",0.535091,0.535091,0.477286,0.486947,339428992,19230199292
"21-06-2018",0.539228,0.547007,0.530697,0.534775,194312000,20800011479
"20-06-2018",0.549738,0.550554,0.525859,0.539286,256920000,21192464526
"19-06-2018",0.538614,0.558059,0.534595,0.549621,255400000,21584917572
"18-06-2018",0.52882,0.547794,0.511833,0.537495,276527008,21192464526
"17-06-2018",0.535536,0.538881,0.525215,0.528216,166028000,20800011479
"16-06-2018",0.537106,0.539293,0.523588,0.534784,202682000,20800011479
"15-06-2018",0.560062,0.560062,0.534301,0.537707,241684992,21192464526
"14-06-2018",0.535435,0.57059,0.526614,0.561306,379824992,21977370619
"13-06-2018",0.562845,0.564642,0.517036,0.534663,359864992,20799485680
"12-06-2018",0.602136,0.602139,0.556653,0.562933,309544000,21976815058
"11-06-2018",0.586198,0.604066,0.568721,0.604066,336547008,23546587562
"10-06-2018",0.659514,0.659514,0.561237,0.588126,492555008,23154144436
"09-06-2018",0.674778,0.678893,0.659755,0.659755,175990000,25901246318
"08-06-2018",0.677586,0.679668,0.660804,0.674343,221887008,26293689444
"07-06-2018",0.675313,0.688223,0.673146,0.678128,244568000,26686132570
"06-06-2018",0.677901,0.681668,0.660059,0.674797,273966016,26291822318
"05-06-2018",0.661898,0.68384,0.641428,0.677015,386328000,26684237577
"04-06-2018",0.692466,0.703623,0.644603,0.661425,558131008,25899407060
"03-06-2018",0.643412,0.673594,0.640891,0.671205,327804000,26291822318
"02-06-2018",0.623462,0.648982,0.619477,0.643451,315206016,25114576543
"01-06-2018",0.612893,0.624824,0.609069,0.623364,263088000,24329746026
"31-05-2018",0.603452,0.621636,0.596089,0.612622,283328000,23905880626
"30-05-2018",0.603769,0.627679,0.590058,0.605817,320604992,23905880626
"29-05-2018",0.556084,0.610749,0.551635,0.601241,380744000,23513980943
"28-05-2018",0.608368,0.609781,0.552299,0.552299,327903008,21554482531
"27-05-2018",0.61204,0.612884,0.603328,0.607881,186963008,23905880626
"26-05-2018",0.610118,0.626494,0.6038,0.612708,213242000,23905880626
"25-05-2018",0.632924,0.636208,0.603334,0.611001,289816000,23905880626
"24-05-2018",0.599207,0.640258,0.589272,0.631997,440532992,24689679991
"23-05-2018",0.648634,0.649121,0.586997,0.599594,482480992,23513980943
"22-05-2018",0.682151,0.682933,0.644588,0.645567,234712992,25473479355
"21-05-2018",0.700441,0.703051,0.676203,0.681587,250480992,26649178403
"20-05-2018",0.677258,0.704614,0.673348,0.700244,275614016,27432977767
"19-05-2018",0.680759,0.69045,0.665896,0.676713,249039008,26649178403
"18-05-2018",0.6654,0.685625,0.65339,0.680294,344944000,26649178403
"17-05-2018",0.713388,0.714618,0.661213,0.66731,337999008,26257278720
"16-05-2018",0.69592,0.714081,0.669438,0.714081,429641984,27824877450
"15-05-2018",0.738938,0.752269,0.692667,0.698588,422980000,27432977767
"14-05-2018",0.744701,0.756983,0.707693,0.740898,613462016,29000576497
"13-05-2018",0.698085,0.758977,0.680971,0.745748,532488000,29392476179
"12-05-2018",0.685772,0.714918,0.639771,0.696735,596684992,27432977767
"11-05-2018",0.756578,0.761326,0.656026,0.684948,991409024,26649178403
"10-05-2018",0.803212,0.808914,0.757342,0.758237,399324000,29775477196
"09-05-2018",0.813393,0.819969,0.7703,0.802043,611574976,31342607574
"08-05-2018",0.833086,0.846992,0.803568,0.81397,465040992,31734390169
"07-05-2018",0.871214,0.871236,0.812933,0.832641,602534976,32517955358
"06-05-2018",0.904235,0.918675,0.855972,0.871424,640057024,34085085737
"05-05-2018",0.895562,0.922354,0.895562,0.905103,668800000,35652216116
"04-05-2018",0.881536,0.927695,0.866922,0.895442,1007609984,35260433521
"03-05-2018",0.85898,0.892916,0.847319,0.884466,725228992,34476868332
"02-05-2018",0.839355,0.86428,0.831713,0.859094,544425984,33672311897
"01-05-2018",0.838355,0.842069,0.797826,0.841407,630809024,32889234876
"30-04-2018",0.871404,0.876788,0.831208,0.837938,575363968,32882810854
"29-04-2018",0.864399,0.904945,0.83448,0.872778,896313984,34057196956
"28-04-2018",0.812063,0.887591,0.812063,0.863804,788718976,33665734922
"27-04-2018",0.851139,0.859641,0.813885,0.813885,673793024,31708424752
"26-04-2018",0.801774,0.852414,0.771787,0.852414,1028590016,33274272888
"25-04-2018",0.932771,0.932771,0.779231,0.800607,1614050048,31316962718
"24-04-2018",0.876012,0.96561,0.873566,0.934781,1572930048,36405969160
"23-04-2018",0.866578,0.88629,0.863304,0.876657,674545024,34448658990
"22-04-2018",0.86682,0.911901,0.848091,0.869995,946398976,34036831622
"21-04-2018",0.925021,0.925021,0.821113,0.873103,1563970048,34036831622
"20-04-2018",0.791172,0.938354,0.791172,0.924465,2344069888,35992971371
"19-04-2018",0.712059,0.791976,0.706841,0.791976,878328000,30907008025
"18-04-2018",0.657052,0.721426,0.657052,0.708932,624049024,27777184427
"17-04-2018",0.66489,0.677356,0.654346,0.656933,442352992,25821044679
"16-04-2018",0.682296,0.687165,0.63861,0.663297,531996000,25821044679
"15-04-2018",0.634883,0.682534,0.634143,0.682534,609636992,26603500578
"14-04-2018",0.63738,0.661508,0.616307,0.632184,626268032,24647360830
"13-04-2018",0.630093,0.693112,0.605816,0.638087,1245170048,25038588780
"12-04-2018",0.538657,0.644518,0.506543,0.628737,1346739968,24647360830
"11-04-2018",0.492568,0.548455,0.489026,0.539506,341707008,21111041136
"10-04-2018",0.492134,0.493645,0.482839,0.491931,154495008,19156315105
"09-04-2018",0.501201,0.512142,0.482573,0.491855,271775008,19156315105
"08-04-2018",0.488227,0.501418,0.487591,0.500398,137548000,19547260312
"07-04-2018",0.476851,0.495667,0.474575,0.487867,209076000,19156315105
"06-04-2018",0.494781,0.49809,0.465615,0.476431,218156000,18765369899
"05-04-2018",0.50195,0.505882,0.48449,0.495801,358755008,19547260312
"04-04-2018",0.554569,0.563117,0.498487,0.501631,415257984,19547260312
"03-04-2018",0.501533,0.562698,0.499658,0.558044,578238976,21892931549
"02-04-2018",0.486067,0.510446,0.478596,0.500688,262342000,19547260312
"01-04-2018",0.513854,0.515437,0.466223,0.485081,297868992,19156315105
"31-03-2018",0.510617,0.529406,0.505167,0.512353,293208000,19938205518
"30-03-2018",0.513268,0.531276,0.484362,0.509565,518219008,19938205518
"29-03-2018",0.577767,0.57864,0.511511,0.511511,420550016,19938055922
"28-03-2018",0.577511,0.594023,0.572828,0.578002,258298000,22674651833
"27-03-2018",0.599026,0.604332,0.565132,0.577917,351380992,22674651833
"26-03-2018",0.642683,0.644121,0.585922,0.599463,384504992,23456536379
"25-03-2018",0.638632,0.657213,0.631901,0.641875,229352000,25020305471
"24-03-2018",0.646214,0.679608,0.640516,0.641265,390740000,25020305471
"23-03-2018",0.663111,0.663111,0.625258,0.643174,387164000,25020305471
"22-03-2018",0.693145,0.701351,0.636741,0.662743,449041984,25802190017
"21-03-2018",0.713055,0.72061,0.679162,0.693664,527324000,26974925440
"20-03-2018",0.736759,0.736759,0.673427,0.709808,814275968,27756807336
"19-03-2018",0.672126,0.74908,0.640012,0.74908,1096930048,29320571130
"18-03-2018",0.634466,0.677591,0.548815,0.658777,923606016,25800532901
"17-03-2018",0.687745,0.689434,0.626709,0.637856,319824000,25018698570
"16-03-2018",0.699063,0.71178,0.674463,0.68926,502740000,26973284396
"15-03-2018",0.702913,0.730673,0.643845,0.697269,888345024,27364201561
"14-03-2018",0.789569,0.79908,0.67601,0.701902,479148992,27364201561
"13-03-2018",0.798451,0.805729,0.778471,0.789711,279679008,30882456048
"12-03-2018",0.832127,0.838328,0.787882,0.801048,355031008,31273565365
"11-03-2018",0.795765,0.840407,0.775737,0.831122,472972000,32446324066
"10-03-2018",0.854872,0.860443,0.793736,0.796627,402670016,31273565365
"09-03-2018",0.826122,0.856182,0.751485,0.849761,989203008,33228163200
"08-03-2018",0.872508,0.888562,0.825387,0.825857,499496000,32446324066
"07-03-2018",0.924378,0.930659,0.824895,0.87121,809598016,34010002334
"06-03-2018",0.954448,0.991306,0.916863,0.922887,875180032,35964600170
"05-03-2018",1.01,1.08,0.956116,0.959368,1706819968,37528278438
"04-03-2018",0.906008,1.03,0.895618,1.01,797225984,39482876273
"03-03-2018",0.908786,0.926512,0.903604,0.907804,280852992,35573680602
"02-03-2018",0.926638,0.933912,0.902286,0.910144,271036000,35573680602
"01-03-2018",0.904131,0.953796,0.89063,0.928347,475256992,36358166039
"28-02-2018",0.944697,0.95555,0.903787,0.904583,329529984,35185321973
"27-02-2018",0.959302,0.97258,0.944977,0.947305,312712992,37140062082
"26-02-2018",0.943704,0.970906,0.913403,0.956859,458612992,37531010104
"25-02-2018",0.951977,0.967597,0.915279,0.943487,360271008,36749114060
"24-02-2018",0.997659,1.01,0.929456,0.954402,489920000,37140062082
"23-02-2018",0.934176,1.03,0.898286,0.998855,896403968,39094802192
"22-02-2018",1.01,1.05,0.922458,0.941788,889707008,36668662888
"21-02-2018",1.08,1.1,0.998881,1.02,871526016,39789400155
"20-02-2018",1.14,1.17,1.08,1.09,806673024,42520045263
"19-02-2018",1.12,1.17,1.12,1.14,556304000,44470506055
"18-02-2018",1.2,1.21,1.09,1.12,1113650048,43690321739
"17-02-2018",1.14,1.22,1.13,1.2,1186729984,46811059006
"16-02-2018",1.14,1.15,1.11,1.14,568339008,44470506055
"15-02-2018",1.14,1.16,1.11,1.15,1188530048,44860598214
"14-02-2018",1.03,1.17,1.02,1.14,1457600000,44470506055
"13-02-2018",1.08,1.08,1.01,1.03,921100032,40179492313
"12-02-2018",1.01,1.11,1.01,1.08,1756290048,42129953105
"11-02-2018",1.07,1.08,0.929767,1.0,2555310080,39009215838
"10-02-2018",0.947251,1.3,0.947251,1.07,4682010112,41739860947
"09-02-2018",0.79714,0.954428,0.77154,0.954428,1690339968,37058755046
"08-02-2018",0.729252,0.80697,0.722611,0.805263,947315008,31597464829
"07-02-2018",0.774576,0.805478,0.70695,0.723895,1133369984,28086635403
"06-02-2018",0.705121,0.786004,0.58836,0.776393,2361139968,30427188354
"05-02-2018",0.825943,0.833866,0.675827,0.691799,1286179968,26916358928
"04-02-2018",0.913418,0.952947,0.796821,0.815703,1190960000,31987556987
"03-02-2018",0.891992,0.974799,0.761635,0.924043,1988960000,35888478571
"02-02-2018",0.960642,0.960642,0.635185,0.884784,3529760000,34328109937
"01-02-2018",1.16,1.16,0.930378,0.96253,1410419968,37448847204
"31-01-2018",1.13,1.19,1.04,1.16,1264029952,44937405661
"30-01-2018",1.33,1.33,1.13,1.14,1134640000,44162622805
"29-01-2018",1.4,1.41,1.3,1.32,1073680000,51135668511
"28-01-2018",1.22,1.44,1.22,1.4,1327360000,54234799935
"27-01-2018",1.22,1.24,1.19,1.22,689100992,47261754229
"26-01-2018",1.31,1.33,1.13,1.22,2037570048,47261754229
"25-01-2018",1.36,1.38,1.29,1.31,986067968,50748277082
"24-01-2018",1.35,1.42,1.31,1.36,1853440000,52685234223
"23-01-2018",1.35,1.43,1.2,1.34,2977080064,51910451367
"22-01-2018",1.39,1.43,1.16,1.36,2642510080,52685234223
"21-01-2018",1.58,1.58,1.34,1.38,2840750080,53460017079
"20-01-2018",1.56,1.63,1.5,1.58,2346449920,61207845641
"19-01-2018",1.58,1.7,1.5,1.55,3697430016,60045671357
"18-01-2018",1.31,1.73,1.26,1.6,9110439936,61982628498
"17-01-2018",1.18,1.38,0.897797,1.31,7251210240,50748277082
"16-01-2018",1.68,1.7,0.909313,1.18,5687960064,45712188517
"15-01-2018",1.86,1.9,1.67,1.68,1838460032,65081759922
"14-01-2018",2.02,2.02,1.81,1.86,1978200064,72054805628
"13-01-2018",2.05,2.12,1.98,2.02,2130169984,78253068478
"12-01-2018",1.94,2.16,1.87,2.04,3330810112,79027851334
"11-01-2018",1.98,2.25,1.62,1.95,6296119808,75541328481
"10-01-2018",2.13,2.16,1.7,1.97,4833639936,76316111338
"09-01-2018",2.44,2.53,1.98,2.1,3694700032,81352204179
"08-01-2018",3.36,3.36,2.07,2.46,3315259904,95298296324
"07-01-2018",3.09,3.49,3.08,3.38,2395150080,130938309583
"06-01-2018",3.02,3.24,2.99,3.09,2777560064,119703957577
"05-01-2018",3.3,3.56,2.83,3.05,6288500224,118154391783
"04-01-2018",3.12,3.84,3.12,3.2,8103660032,123965263510
"03-01-2018",2.46,3.28,2.44,3.11,6635879936,120478740474
"02-01-2018",2.37,2.49,2.25,2.48,3171010048,96073079221
"01-01-2018",2.3,2.39,2.15,2.39,1894230016,92586556184
"31-12-2017",2.1,2.39,1.87,2.3,4642079744,89100033148
"30-12-2017",2.2,2.85,2.04,2.16,8108389888,83676552870
"29-12-2017",1.44,2.27,1.44,2.21,7545739776,85613510112
"28-12-2017",1.39,1.5,1.26,1.43,2843300096,55396977131
"27-12-2017",1.18,1.47,1.18,1.4,2854259968,54234802786
"26-12-2017",1.12,1.19,1.09,1.19,938846976,46099582368
"25-12-2017",1.05,1.13,1.0,1.12,686014016,43387842229
"24-12-2017",1.18,1.18,0.911226,1.04,754958976,40288710641
"23-12-2017",1.17,1.21,1.08,1.17,1497590016,45324799471
"22-12-2017",1.17,1.38,0.741013,1.14,4644700160,44162625126
"21-12-2017",0.782515,1.24,0.782515,1.19,3626109952,46099582368
"20-12-2017",0.787171,0.789044,0.730953,0.775964,1007420032,30216532981
"19-12-2017",0.777447,0.863536,0.756724,0.791257,1449670016,30603924429
"18-12-2017",0.728036,0.792014,0.689323,0.778407,1342720000,30216532981
"17-12-2017",0.754125,0.765981,0.719929,0.728366,805200000,28279575738
"16-12-2017",0.755493,0.815923,0.741667,0.758642,1334770048,29441750084
"15-12-2017",0.86176,0.86176,0.666114,0.756181,3194210048,29441750084
"14-12-2017",0.470648,0.892267,0.466401,0.864263,6358700032,33315664568
"13-12-2017",0.372689,0.513768,0.342964,0.471063,2738759936,18207398078
"12-12-2017",0.252258,0.434102,0.250961,0.373541,1555040000,14333483593
"11-12-2017",0.236574,0.252777,0.235804,0.251691,176100992,9684786212
"10-12-2017",0.245548,0.245548,0.229304,0.237333,198174000,9297394763
"09-12-2017",0.252162,0.255684,0.240073,0.244708,205288992,9297394763
"08-12-2017",0.223636,0.278673,0.222168,0.252125,660172032,9684786212
"07-12-2017",0.232623,0.23376,0.22134,0.222823,275204992,8522611902
"06-12-2017",0.245416,0.245705,0.227742,0.232544,274526016,8910003352
"05-12-2017",0.253598,0.253988,0.245234,0.246101,174591008,9684786252
"04-12-2017",0.252919,0.255362,0.24716,0.253571,104650000,9676708318
"03-12-2017",0.25553,0.263072,0.247391,0.252558,134710000,9655717603
"02-12-2017",0.255656,0.259218,0.250756,0.255492,118250000,10041946307
"01-12-2017",0.250352,0.258828,0.239438,0.255699,182992000,10041946307
"30-11-2017",0.246433,0.261524,0.229586,0.250878,270907008,9655717603
"29-11-2017",0.297867,0.297867,0.239409,0.243064,541177984,9269488899
"28-11-2017",0.254037,0.301084,0.253415,0.299152,720742976,11586861123
"27-11-2017",0.248305,0.254733,0.247861,0.253927,196735008,9655717603
"26-11-2017",0.252914,0.252914,0.248589,0.248818,133297000,9655717603
"25-11-2017",0.244178,0.2557,0.243584,0.252393,212592992,9655717603
"24-11-2017",0.242851,0.245388,0.238421,0.244642,211486000,9269488899
"23-11-2017",0.238991,0.250096,0.237304,0.242402,240684992,9269488899
"22-11-2017",0.232642,0.240848,0.232317,0.238859,167078000,9269488899
"21-11-2017",0.237978,0.240974,0.2272,0.233271,217851008,8883260195
"20-11-2017",0.231336,0.24343,0.230917,0.238759,214663008,9269494190
"19-11-2017",0.22814,0.236231,0.226037,0.231016,193808000,8883265266
"18-11-2017",0.226547,0.230399,0.222399,0.228627,144298000,8883265266
"17-11-2017",0.224768,0.239409,0.220273,0.226581,397071008,8883265266
"16-11-2017",0.212655,0.27179,0.209287,0.227107,1022579968,8883265266
"15-11-2017",0.208937,0.213105,0.208058,0.212956,100294000,8110807416
"14-11-2017",0.203679,0.213693,0.203679,0.209825,127361000,8110802786
"13-11-2017",0.197472,0.204081,0.197456,0.203442,132567000,7724574082
"12-11-2017",0.210214,0.210214,0.195389,0.197339,251175008,7706307784
"11-11-2017",0.205948,0.214456,0.205459,0.21043,134503008,8091623174
"10-11-2017",0.218256,0.219068,0.20526,0.206483,141032992,8091623174
"09-11-2017",0.217911,0.221791,0.214866,0.217488,147916992,8476938563
"08-11-2017",0.210675,0.221458,0.20806,0.217437,156959008,8476938563
"07-11-2017",0.205103,0.211375,0.203978,0.210354,114073000,8091623174
"06-11-2017",0.201967,0.208662,0.20141,0.20599,102233000,8091623174
"05-11-2017",0.203274,0.205124,0.201117,0.202055,46959000,7706307784
"04-11-2017",0.208083,0.208479,0.202133,0.20375,74013200,7706307784
"03-11-2017",0.206205,0.228026,0.201728,0.208133,373401984,8091623174
"02-11-2017",0.194596,0.211848,0.183815,0.205861,197770000,8091623174
"01-11-2017",0.200247,0.201501,0.193613,0.194124,67921000,7320992395
"31-10-2017",0.202405,0.203778,0.200461,0.200558,43875700,7706307784
"30-10-2017",0.203076,0.204135,0.201946,0.202711,34835100,7706307784
"29-10-2017",0.201358,0.205209,0.200075,0.202785,62511100,7706307784
"28-10-2017",0.202592,0.203476,0.201401,0.201835,26864900,7706307784
"27-10-2017",0.203668,0.204492,0.201771,0.202785,29623000,7706307784
"26-10-2017",0.204444,0.206289,0.20266,0.203628,38193100,7706307784
"25-10-2017",0.207113,0.208237,0.201803,0.204604,75017504,7706307784
"24-10-2017",0.195567,0.217508,0.190455,0.206644,220080992,8091623174
"23-10-2017",0.203504,0.203919,0.190729,0.196928,99914800,7706307784
"22-10-2017",0.210958,0.211901,0.200722,0.204177,75849504,7706307784
