"Date","Open","High","Low","Close","Volume","Market Cap"
"06-10-2018",227.55,227.93,224.25,225.12,1505070000,23054817090
"05-10-2018",222.27,228.32,220.96,227.6,1547330000,23304132210
"04-10-2018",220.45,226.15,220.09,222.22,1479500000,22748785601
"03-10-2018",226.41,226.46,213.97,220.49,1683930000,22567191435
"02-10-2018",231.1,231.17,225.84,227.18,1542080000,23247301143
"01-10-2018",233.22,234.15,226.94,230.77,1597500000,23609932636
"30-09-2018",231.33,236.99,228.44,232.85,1765560000,23818010080
"29-09-2018",221.71,234.01,216.08,231.63,2208720000,23688472554
"28-09-2018",229.04,231.75,218.67,222.4,2018120000,22740029072
"27-09-2018",215.44,230.61,212.65,228.49,2030320000,23358055828
"26-09-2018",218.65,221.44,209.11,215.85,1756100000,22061470925
"25-09-2018",228.33,228.33,206.49,218.5,2120360000,22328838918
"24-09-2018",244.84,245.11,227.49,228.73,1748740000,23368514476
"23-09-2018",240.99,247.46,237.86,244.33,1693470000,24957339671
"22-09-2018",247.34,251.2,233.81,240.48,1921820000,24559189740
"21-09-2018",225.25,248.39,221.57,246.58,2836200000,25177153569
"20-09-2018",210.29,224.82,207.79,224.59,1782070000,22927198724
"19-09-2018",209.47,213.87,201.66,209.97,1733330000,21430425395
"18-09-2018",197.09,213.36,195.93,209.97,1800640000,21427138528
"17-09-2018",221.58,224.26,195.31,197.88,2019910000,20188412622
"16-09-2018",222.8,222.8,211.12,220.59,1502260000,22500850649
"15-09-2018",209.81,226.6,209.61,223.07,1670490000,22749239391
"14-09-2018",212.67,222.79,204.87,211.75,2232190000,21590468958
"13-09-2018",183.68,214.0,183.68,211.35,2330720000,21545368070
"12-09-2018",185.42,185.59,170.26,183.33,1874850000,18685217457
"11-09-2018",198.18,198.51,180.6,185.07,1568900000,18858789569
"10-09-2018",197.85,201.88,189.58,197.08,1502960000,20078625863
"09-09-2018",198.38,207.67,188.31,196.92,1585980000,20058301360
"08-09-2018",217.91,220.37,193.26,197.95,1517200000,20159208124
"07-09-2018",229.53,233.9,217.07,217.2,1678260000,22115217446
"06-09-2018",231.65,231.75,218.12,230.22,2097310000,23435242846
"05-09-2018",286.05,288.16,232.33,232.33,2390390000,23646269998
"04-09-2018",289.3,291.58,284.25,285.72,1554870000,29074437826
"03-09-2018",295.18,295.59,287.43,289.26,1394490000,29428718639
"02-09-2018",295.45,298.69,290.93,294.37,1321050000,29942616509
"01-09-2018",283.5,301.14,283.5,295.34,1546630000,30035225714
"31-08-2018",284.12,284.55,278.51,283.0,1411910000,28774515801
"30-08-2018",289.75,291.24,275.21,284.11,1513100000,28881566430
"29-08-2018",296.16,297.07,287.29,289.31,1474460000,29404256454
"28-08-2018",286.65,297.4,283.57,296.5,1513350000,30129004553
"27-08-2018",275.35,285.6,273.65,285.6,1406790000,29015570162
"26-08-2018",279.52,279.52,272.44,275.2,1206650000,27953333721
"25-08-2018",283.28,283.51,278.47,279.65,1208360000,28399619141
"24-08-2018",278.11,283.3,273.86,282.97,1450170000,28731009952
"23-08-2018",271.75,279.55,271.09,277.1,1271160000,28129256612
"22-08-2018",281.97,297.49,265.0,271.34,1507660000,27539018185
"21-08-2018",273.33,285.97,273.33,281.94,1164120000,28609125434
"20-08-2018",301.38,304.37,273.51,274.31,1413790000,27830282489
"19-08-2018",295.67,307.1,291.33,300.83,1447910000,30513620047
"18-08-2018",316.79,320.45,286.55,295.81,1764020000,29998382029
"17-08-2018",287.68,316.17,287.35,315.73,1995460000,32012022672
"16-08-2018",282.74,298.48,280.93,288.05,1552970000,29199634126
"15-08-2018",280.39,303.59,280.12,282.36,1878150000,28617067717
"14-08-2018",286.37,286.37,254.65,278.93,2137850000,28263766472
"13-08-2018",320.21,323.55,284.93,286.5,1751190000,29023983959
"12-08-2018",320.82,328.59,318.6,319.57,1625420000,32368768332
"11-08-2018",334.26,334.26,308.49,322.11,1790370000,32619478884
"10-08-2018",365.78,367.05,329.59,334.18,1699400000,33834890081
"09-08-2018",356.97,370.95,353.61,365.59,1616610000,37007593484
"08-08-2018",379.89,380.67,353.73,356.61,2016080000,36091263181
"07-08-2018",406.8,411.4,376.08,380.21,1828350000,38471914304
"06-08-2018",410.57,414.54,403.31,406.66,1384880000,41139992795
"05-08-2018",407.35,413.72,402.43,410.52,1396820000,41522119692
"04-08-2018",418.24,420.19,403.78,407.25,1466540000,41183013444
"03-08-2018",412.57,420.55,399.91,418.26,1722340000,42287775770
"02-08-2018",420.81,425.03,410.31,412.62,1569300000,41709082526
"01-08-2018",433.87,435.46,410.46,420.75,1888060000,42522240407
"31-07-2018",457.25,457.25,430.44,433.87,1820680000,43839337364
"30-07-2018",466.83,467.95,448.64,457.08,2141590000,46175116407
"29-07-2018",466.92,470.36,462.71,466.67,1631910016,47134386674
"28-07-2018",469.68,471.59,462.99,466.9,1531890048,47148055849
"27-07-2018",464.01,473.22,458.29,469.67,1734259968,47418159220
"26-07-2018",472.33,483.7,461.42,464.04,1621560064,46840235011
"25-07-2018",479.91,482.87,466.47,472.49,1930780032,47683528117
"24-07-2018",451.14,481.14,450.57,479.37,2287520000,48367907222
"23-07-2018",459.44,469.77,449.73,450.85,1596999936,45480998854
"22-07-2018",462.44,470.9,458.12,459.66,1338589952,46360332330
"21-07-2018",450.68,468.08,445.78,462.44,1504310016,46631124090
"20-07-2018",469.31,469.31,443.69,450.7,1821350016,45438021154
"19-07-2018",480.63,483.24,465.14,469.62,2068739968,47336000761
"18-07-2018",500.84,513.43,474.36,480.51,2371559936,48423853296
"17-07-2018",480.08,508.78,468.92,501.0,2288100096,50478564773
"16-07-2018",450.42,480.66,446.8,480.66,1858680064,48419227993
"15-07-2018",435.88,454.0,433.92,449.85,1350160000,45306414379
"14-07-2018",434.51,439.43,431.47,436.09,1235820032,43911596336
"13-07-2018",430.74,442.36,430.74,434.03,1489670016,43695290789
"12-07-2018",446.5,446.5,422.81,430.07,1495440000,43287891563
"11-07-2018",434.52,447.32,429.51,446.52,1422470016,44934472499
"10-07-2018",476.16,478.32,433.96,434.42,1789069952,43707839327
"09-07-2018",488.88,490.85,475.17,476.68,1533799936,47950010843
"08-07-2018",492.07,503.2,488.42,489.12,1344560000,49191261748
"07-07-2018",474.06,491.66,466.84,491.66,1358360064,49436674027
"06-07-2018",474.36,479.65,457.61,474.01,1627609984,47652223006
"05-07-2018",467.29,483.23,464.63,474.41,1828610048,47682767002
"04-07-2018",464.15,481.44,455.18,467.32,1549769984,46960592849
"03-07-2018",475.39,483.85,462.58,464.2,1683939968,46637569584
"02-07-2018",453.82,479.13,447.11,475.35,1625789952,47748045305
"01-07-2018",455.24,457.14,446.39,453.92,1511730048,45586062575
"30-06-2018",436.21,458.8,436.21,455.18,1475939968,45703302057
"29-06-2018",422.59,441.79,407.95,436.01,1564499968,43769509934
"28-06-2018",442.29,443.62,419.68,422.36,1360790016,42390623225
"27-06-2018",432.24,444.24,424.84,442.36,1368940032,44388929160
"26-06-2018",460.73,461.21,432.77,432.77,1356560000,43417697599
"25-06-2018",455.94,470.34,448.9,460.31,4007950080,46171165113
"24-06-2018",474.77,475.36,426.47,457.67,2490579968,45896955639
"23-06-2018",466.27,479.13,462.39,474.52,1651379968,47577076103
"22-06-2018",527.19,527.19,456.88,465.82,2226030080,46695160358
"21-06-2018",536.45,543.72,524.26,527.37,1462070016,52854222121
"20-06-2018",538.51,541.02,519.37,536.27,1596290048,53735233277
"19-06-2018",519.02,542.35,516.31,537.96,1726569984,53893492102
"18-06-2018",499.38,521.8,494.07,518.89,1513869952,51972419008
"17-06-2018",499.46,507.64,498.65,500.45,1264870016,50115121568
"16-06-2018",490.41,503.22,488.85,499.64,1314109952,50023818460
"15-06-2018",520.48,521.3,487.47,491.0,1808269952,49148683691
"14-06-2018",478.38,523.54,467.47,519.74,2458650112,52014866507
"13-06-2018",498.02,501.9,459.0,477.49,2080130048,47776750554
"12-06-2018",532.71,538.96,491.23,496.84,1932760064,49702685049
"11-06-2018",524.86,536.86,515.27,533.28,1982119936,53337066224
"10-06-2018",594.34,594.34,511.89,526.48,2234880000,52645985456
"09-06-2018",600.91,608.58,597.56,597.56,1519309952,59741501683
"08-06-2018",605.44,608.81,595.59,601.08,1637779968,60080908723
"07-06-2018",607.69,616.14,601.69,605.19,1880140032,60479179200
"06-06-2018",610.26,611.64,596.4,607.12,1756530048,60659442988
"05-06-2018",593.41,611.33,580.98,609.3,1844269952,60864680719
"04-06-2018",619.44,623.43,583.75,592.98,1903430016,59222374515
"03-06-2018",591.26,624.51,591.26,618.33,1832550016,61740921697
"02-06-2018",580.43,597.08,577.32,591.81,1880390016,59081079782
"01-06-2018",578.67,589.09,567.66,580.04,1945890048,57894051150
"31-05-2018",558.5,585.54,557.07,577.65,1985040000,57643637757
"30-05-2018",566.83,583.14,545.43,559.59,2053970048,55829809818
"29-05-2018",516.15,572.26,516.15,565.39,2330820096,56396787154
"28-05-2018",573.04,576.05,512.55,516.04,2356900096,51463545538
"27-05-2018",588.52,590.33,562.87,572.67,1788790016,57099271468
"26-05-2018",587.43,606.17,583.51,587.28,1694300032,58544016481
"25-05-2018",602.14,617.19,575.62,586.73,2110919936,58477041603
"24-05-2018",584.54,610.82,557.21,601.76,2791099904,59962592532
"23-05-2018",646.67,651.64,572.95,583.59,2995429888,58140164949
"22-05-2018",700.18,700.98,644.03,647.74,2230469888,64517563802
"21-05-2018",717.19,719.28,692.49,699.22,2005170048,69630833430
"20-05-2018",697.92,723.75,692.67,715.37,2156910080,71224312825
"19-05-2018",695.07,715.58,686.79,696.53,2021549952,69334147804
"18-05-2018",672.1,695.03,663.81,694.37,2305740032,69104754412
"17-05-2018",708.72,718.83,668.83,672.66,2350619904,66930237113
"16-05-2018",708.09,710.2,682.54,707.05,2476130048,70337446110
"15-05-2018",731.14,739.05,700.99,708.87,2523069952,70504010738
"14-05-2018",732.73,742.17,695.79,730.55,3005110016,72645281143
"13-05-2018",687.17,741.31,675.32,733.5,2362500096,72923675797
"12-05-2018",679.88,691.41,644.07,686.05,2668480000,68192227253
"11-05-2018",727.01,736.98,669.83,679.59,3290080000,67536100086
"10-05-2018",752.58,766.75,726.66,727.28,2748950016,72260415848
"09-05-2018",752.9,759.53,718.47,752.28,2877870080,74728936410
"08-05-2018",755.01,774.25,728.13,752.86,2920489984,74771111916
"07-05-2018",793.34,795.76,710.18,753.72,4316120064,74841159315
"06-05-2018",816.09,835.06,764.88,792.31,3105570048,78656563516
"05-05-2018",784.58,827.46,784.24,816.12,3035040000,81003446787
"04-05-2018",776.78,803.75,762.63,785.62,3533410048,77959909301
"03-05-2018",686.59,784.34,686.59,779.54,4210939904,77340541582
"02-05-2018",674.08,688.84,667.42,687.15,2822269952,68160078446
"01-05-2018",670.46,674.4,637.54,673.61,2678960128,66802936472
"30-04-2018",689.76,694.44,666.12,669.92,2853100032,66423315651
"29-04-2018",683.91,697.76,670.51,688.88,2740559872,68289054572
"28-04-2018",644.65,691.44,644.65,683.68,2496659968,67759406223
"27-04-2018",662.11,684.87,647.03,647.03,2598129920,64113907247
"26-04-2018",618.08,663.18,604.01,662.81,2984009984,65664045204
"25-04-2018",707.06,707.06,600.21,615.42,4216140032,60956362906
"24-04-2018",643.4,708.88,643.4,708.16,3581860096,70127540593
"23-04-2018",621.2,646.7,621.03,642.55,2386830080,63617218184
"22-04-2018",606.12,640.77,593.87,621.86,2426269952,61556034018
"21-04-2018",616.0,621.89,578.55,605.4,2612460032,59914327025
"20-04-2018",567.99,618.72,560.28,615.72,2849469952,60923016189
"19-04-2018",524.04,567.89,523.26,567.89,2256869888,56178870927
"18-04-2018",503.31,525.09,503.05,524.79,1762940032,51904326790
"17-04-2018",511.14,518.03,502.56,502.89,1760359936,49728123575
"16-04-2018",532.07,534.2,500.25,511.15,1758979968,50534482391
"15-04-2018",502.88,531.7,502.88,531.7,1726089984,52555221774
"14-04-2018",492.58,512.02,488.28,501.48,1519079936,49557922982
"13-04-2018",493.16,526.47,482.66,492.73,2419249920,48683166467
"12-04-2018",430.16,493.06,417.41,492.94,2519360000,48693745700
"11-04-2018",415.02,430.54,412.47,430.54,1439040000,42521044919
"10-04-2018",399.41,415.89,393.88,414.24,1196000000,40902834172
"09-04-2018",400.86,429.25,390.61,398.53,1478390016,39343413076
"08-04-2018",385.74,402.59,385.6,400.51,948488000,39530758184
"07-04-2018",370.38,393.06,369.94,385.31,951475008,38022662648
"06-04-2018",382.73,385.2,366.91,370.29,967105984,36532972198
"05-04-2018",379.95,387.72,369.82,383.23,1210680064,37801811128
"04-04-2018",416.48,417.47,375.31,380.54,1287730048,37528637774
"03-04-2018",387.31,418.97,383.53,416.89,1363399936,41104984702
"02-04-2018",379.7,395.17,377.59,386.42,1102259968,38092784948
"01-04-2018",397.25,400.53,363.8,379.61,1256930048,37413703094
"31-03-2018",395.0,418.47,392.95,396.46,1323920000,39066380955
"30-03-2018",385.9,409.93,368.63,394.64,1878130048,38878973355
"29-03-2018",448.08,450.81,385.81,385.97,1970230016,38016924205
"28-03-2018",450.29,466.21,444.86,446.28,1514179968,43948170796
"27-03-2018",489.59,491.46,449.97,450.12,1617939968,44317167945
"26-03-2018",524.29,526.38,470.44,489.95,1638880000,48228743893
"25-03-2018",522.7,535.82,515.66,524.29,1151170048,51598343204
"24-03-2018",542.57,545.38,526.08,526.44,1300009984,51799222306
"23-03-2018",539.86,540.49,512.13,539.62,1596349952,53085004282
"22-03-2018",562.1,577.57,523.09,539.7,1523459968,53081953938
"21-03-2018",559.1,589.61,550.57,561.73,1781270016,55237194647
"20-03-2018",556.72,567.09,521.2,557.17,1833680000,54777490597
"19-03-2018",546.63,558.1,519.12,556.73,2046790016,54722866316
"18-03-2018",551.64,551.64,460.09,538.64,2685499904,52933791090
"17-03-2018",601.68,609.15,549.1,552.78,1267810048,54312133741
"16-03-2018",611.78,623.17,587.86,601.67,1417350016,59103424800
"15-03-2018",614.84,620.62,579.51,611.3,1770460032,60036840733
"14-03-2018",691.22,702.78,594.1,614.29,1810560000,60317927037
"13-03-2018",698.15,713.73,682.35,690.83,1425959936,67819386633
"12-03-2018",724.41,742.51,683.27,699.83,1764999936,68688666689
"11-03-2018",685.31,735.83,668.12,723.34,1562680064,70981441768
"10-03-2018",730.16,748.03,682.7,686.89,1532960000,67390487256
"09-03-2018",702.2,729.16,648.11,728.92,2233019904,71499126110
"08-03-2018",752.57,773.77,696.17,704.6,1891640064,69099243935
"07-03-2018",816.27,825.61,726.55,752.83,2175419904,73813820260
"06-03-2018",853.82,853.82,809.93,816.95,1943069952,80083831862
"05-03-2018",866.85,869.92,853.52,853.68,1898489984,83666950966
"04-03-2018",856.19,867.95,840.28,866.68,1697939968,84923436748
"03-03-2018",856.71,868.45,855.21,857.22,1699369984,83979161236
"02-03-2018",871.76,876.38,852.42,856.85,1894419968,83925396163
"01-03-2018",856.01,880.3,851.92,872.2,1868519936,85410827044
"28-02-2018",877.93,890.11,855.12,855.2,1963980032,83728662050
"27-02-2018",870.36,896.26,867.1,878.27,2053980032,85969277535
"26-02-2018",845.28,880.39,842.32,869.32,2044480000,85075462526
"25-02-2018",839.46,853.15,822.38,844.81,1646960000,82659602549
"24-02-2018",861.59,879.53,818.55,840.52,1926579968,82222867050
"23-02-2018",811.59,886.32,794.79,864.19,2334820096,84520665292
"22-02-2018",849.26,875.93,802.67,812.84,2150370048,79481651128
"21-02-2018",894.14,912.38,830.56,849.97,2531729920,83094983296
"20-02-2018",943.57,965.27,892.95,895.37,2545260032,87514899803
"19-02-2018",921.67,957.78,921.55,943.86,2169019904,92235152946
"18-02-2018",973.35,982.93,915.45,923.92,2567290112,90267707771
"17-02-2018",944.75,976.59,940.75,974.11,2525720064,95151468111
"16-02-2018",934.79,950.01,917.85,944.21,2369449984,92211437655
"15-02-2018",923.73,951.95,911.11,936.98,2900100096,91486253379
"14-02-2018",844.28,926.43,844.28,923.56,2818370048,90156908310
"13-02-2018",869.29,870.71,828.84,845.26,2081170048,82496384400
"12-02-2018",817.51,875.94,817.51,868.71,2243450112,84767330448
"11-02-2018",859.29,859.29,788.22,814.66,2486650112,79476512346
"10-02-2018",882.47,917.4,825.58,860.41,2930530048,83922501509
"09-02-2018",818.48,884.0,788.83,883.86,2495820032,86191435113
"08-02-2018",755.84,845.09,755.84,817.81,3708189952,79733902301
"07-02-2018",790.43,851.2,723.43,757.07,3896179968,73796483464
"06-02-2018",707.74,796.44,574.42,793.12,6518269952,77294312959
"05-02-2018",834.96,856.65,644.6,697.95,4269530112,68005186749
"04-02-2018",964.67,969.03,805.06,834.68,2997090048,81310327001
"03-02-2018",919.21,991.94,847.69,964.02,3243480064,93890396431
"02-02-2018",1035.77,1035.77,757.98,915.78,6713290240,89173475201
"01-02-2018",1119.37,1161.35,984.82,1036.79,5261680128,100935354836
"31-01-2018",1071.09,1128.66,1034.5,1118.31,3757560064,108848638399
"30-01-2018",1184.13,1184.63,1058.97,1071.13,4107859968,104234481560
"29-01-2018",1246.7,1256.7,1169.08,1182.36,3715079936,115034583679
"28-01-2018",1111.78,1257.77,1111.78,1246.01,5372329984,121201618311
"27-01-2018",1055.75,1121.98,1042.12,1107.07,3002870016,107663911303
"26-01-2018",1052.7,1080.6,996.78,1055.17,3617690112,102595008991
"25-01-2018",1063.22,1104.66,1034.74,1056.03,4050190080,102657059607
"24-01-2018",987.48,1062.44,965.81,1058.78,3944039936,102902843881
"23-01-2018",1004.17,1023.23,920.54,986.23,3556699904,95831456724
"22-01-2018",1055.35,1089.1,930.74,1003.26,3810099968,97465684892
"21-01-2018",1155.68,1155.68,1021.5,1049.58,3378089984,101943726018
"20-01-2018",1044.95,1167.11,1044.95,1155.15,3975190016,112174461244
"19-01-2018",1028.82,1093.22,1003.71,1039.1,4084450048,100883462787
"18-01-2018",1016.44,1100.31,967.76,1036.28,5938319872,100588318053
"17-01-2018",1061.34,1090.23,780.92,1014.25,8545160192,98429091483
"16-01-2018",1292.63,1292.63,875.54,1053.69,8405139968,102231295312
"15-01-2018",1365.21,1390.59,1290.6,1291.92,4781100032,125319766541
"14-01-2018",1397.48,1400.56,1286.21,1366.77,4841630208,132554906160
"13-01-2018",1270.47,1432.88,1270.47,1396.42,5746760192,135400735923
"12-01-2018",1158.29,1296.04,1120.09,1273.2,5222300160,123426938664
"11-01-2018",1268.09,1337.3,1135.17,1154.93,7235899904,111937424556
"10-01-2018",1300.34,1417.38,1226.6,1255.82,9214950400,121689425203
"09-01-2018",1146.0,1320.98,1145.49,1299.74,7965459968,125917925180
"08-01-2018",1158.26,1266.93,1016.05,1148.53,8450970112,111244629096
"07-01-2018",1043.01,1153.17,1043.01,1153.17,5569880064,111670667777
"06-01-2018",995.15,1060.71,994.62,1041.68,4662219776,100852102734
"05-01-2018",975.75,1075.39,956.33,997.72,6683149824,96574936373
"04-01-2018",961.71,1045.08,946.09,980.92,6502859776,94924115240
"03-01-2018",886.0,974.47,868.45,962.72,5093159936,93146829619
"02-01-2018",772.35,914.83,772.35,884.44,5783349760,85552597154
"01-01-2018",755.76,782.53,742.0,772.64,2595760128,74724136742
"31-12-2017",712.21,760.35,710.12,756.73,2554269952,73169880893
"30-12-2017",753.82,753.82,685.23,717.26,3187780096,69338760713
"29-12-2017",740.39,770.12,729.61,753.59,2648969984,72835135408
"28-12-2017",762.21,763.32,701.19,737.02,2389149952,71218764919
"27-12-2017",774.97,789.25,738.41,762.84,2100029952,73698183852
"26-12-2017",763.37,786.79,760.93,773.84,2201159936,74745000293
"25-12-2017",698.87,782.52,698.87,765.83,2491760128,73955371072
"24-12-2017",721.77,721.77,614.92,694.15,2300549888,67019430520
"23-12-2017",681.32,763.9,679.73,719.39,2480339968,69441587236
"22-12-2017",822.64,827.68,543.76,674.86,4977710080,65129109279
"21-12-2017",820.24,880.54,792.69,821.06,3569060096,79221606876
"20-12-2017",827.52,845.06,756.0,819.09,3969939968,79014816697
"19-12-2017",793.9,881.94,785.34,826.82,4096549888,79743451020
"18-12-2017",721.73,803.93,689.23,794.65,3249230080,76624379616
"17-12-2017",696.24,735.83,696.24,719.97,2147389952,69408543315
"16-12-2017",686.19,718.39,680.79,696.21,2165690112,67103792307
"15-12-2017",696.38,697.13,621.06,684.45,2758710016,65956367048
"14-12-2017",700.59,753.12,664.99,695.82,3821580032,67037302476
"13-12-2017",644.91,747.99,597.8,702.77,4524539904,67692520393
"12-12-2017",522.29,657.32,504.49,651.43,5179829760,62733885932
"11-12-2017",440.36,516.97,439.1,515.14,1771440000,49598312323
"10-12-2017",472.79,472.79,429.51,441.72,1404179968,42520383340
"09-12-2017",457.34,504.15,456.25,473.5,2003849984,45569888204
"08-12-2017",434.99,466.06,422.37,456.03,2336379904,43879159857
"07-12-2017",426.37,441.4,414.41,434.41,2129570048,41790040408
"06-12-2017",462.6,462.71,420.21,428.59,1998259968,41221190297
"05-12-2017",470.29,473.56,457.66,463.28,1216720000,44548063170
"04-12-2017",466.05,474.78,453.31,470.2,1005550016,45203760576
"03-12-2017",463.7,482.81,451.85,465.85,990556992,44776074375
"02-12-2017",466.85,476.24,456.65,463.45,943649984,44535960029
"01-12-2017",445.21,472.61,428.31,466.54,1247879936,44823457371
"30-11-2017",431.21,465.5,401.24,447.11,1903040000,42947553015
"29-11-2017",473.28,522.31,425.07,427.52,2675940096,41057094904
"28-11-2017",480.52,482.48,466.35,472.9,1346499968,45405525879
"27-11-2017",471.53,493.4,468.48,480.36,1396480000,46112041410
"26-11-2017",465.97,472.72,451.61,471.33,1197779968,45235644664
"25-11-2017",475.68,485.19,461.05,466.28,1422080000,44741477370
"24-11-2017",412.5,480.97,402.76,474.91,2292829952,45559925527
"23-11-2017",381.44,425.55,376.09,410.17,1845680000,39340791690
"22-11-2017",360.31,381.42,360.15,380.65,800819008,36501687138
"21-11-2017",367.44,372.47,350.69,360.4,949912000,34552463877
"20-11-2017",354.09,372.14,353.29,366.73,807027008,35151847935
"19-11-2017",347.4,371.29,344.74,354.39,1181529984,33961813418
"18-11-2017",331.98,349.62,327.69,347.61,649638976,33304968937
"17-11-2017",330.17,334.96,327.52,332.39,621732992,31839966023
"16-11-2017",333.44,336.16,323.61,330.92,797254016,31692412369
"15-11-2017",337.96,340.91,329.81,333.36,722665984,31919347790
"14-11-2017",316.76,340.18,316.76,337.63,1069680000,32321287910
"13-11-2017",307.02,328.42,307.02,316.72,1041889984,30313217595
"12-11-2017",314.69,319.15,298.51,307.91,1613479936,29463731957
"11-11-2017",298.59,319.45,298.19,314.68,842300992,30105190159
"10-11-2017",320.67,324.72,294.54,299.25,885985984,28622901790
"09-11-2017",308.64,329.45,307.06,320.88,893249984,30685201816
"08-11-2017",294.27,318.7,293.1,309.07,967955968,29549552410
"07-11-2017",298.57,304.84,290.77,294.66,540766016,28165874390
"06-11-2017",296.43,305.42,293.72,298.89,579358976,28564105338
"05-11-2017",300.04,301.37,295.12,296.26,337657984,28306765700
"04-11-2017",305.48,305.48,295.8,300.47,416479008,28702832891
"03-11-2017",288.5,308.31,287.69,305.71,646339968,29197221851
"02-11-2017",290.73,293.91,281.17,287.43,904900992,27445537853
"01-11-2017",305.76,306.4,290.58,291.69,553864000,27846382630
"31-10-2017",307.38,310.55,305.88,305.88,369583008,29194847431
"30-10-2017",304.78,310.5,304.35,307.75,331441984,29366984508
"29-10-2017",296.38,313.76,296.38,305.09,551752000,29107018065
"28-10-2017",297.92,300.36,293.58,296.3,264424000,28262393729
"27-10-2017",296.51,299.26,294.06,297.42,257168992,28363153471
"26-10-2017",298.02,301.07,295.22,296.53,270272992,28272211696
"25-10-2017",298.44,301.85,290.72,297.92,325040000,28398709036
"24-10-2017",287.12,311.96,282.66,298.33,684281024,28431766645
"23-10-2017",295.1,295.75,277.58,286.95,482336000,27341319877
"22-10-2017",300.55,305.5,292.81,295.45,327387008,28145175831
"21-10-2017",303.57,303.93,291.77,300.19,408014016,28590599919
"20-10-2017",308.05,311.44,303.49,304.01,396672992,28948297688
"19-10-2017",314.54,316.71,305.83,308.09,349830016,29330495241
"18-10-2017",316.94,317.24,290.64,314.32,606113984,29917179805
"17-10-2017",333.48,333.48,311.79,317.08,509924000,30173419493
"16-10-2017",336.71,349.35,332.04,333.38,692884992,31717820197
"15-10-2017",339.53,342.72,320.43,336.6,635406976,32018719688
"14-10-2017",338.85,347.98,334.7,339.63,516561984,32301649875
"13-10-2017",304.08,348.6,299.66,338.76,1304359936,32213727133
"12-10-2017",303.5,309.15,303.29,304.14,527556992,28916905549
"11-10-2017",301.18,304.39,299.1,303.46,264146000,28847591817
"10-10-2017",297.6,306.15,293.17,299.87,359705984,28501667384
"09-10-2017",308.67,309.31,288.18,297.39,559467008,28261343586
"08-10-2017",311.06,312.54,308.03,308.61,293167008,29322900644
"07-10-2017",308.89,313.13,304.98,311.12,342204992,29556668400
"06-10-2017",295.15,308.84,294.95,308.59,318664000,29311673287
"05-10-2017",292.77,298.04,288.84,295.86,253747008,28098051420
"04-10-2017",292.75,299.39,290.89,292.66,257906000,27789634478
"03-10-2017",297.48,300.11,288.13,292.46,321680000,27766158989
"02-10-2017",302.48,302.92,294.58,297.48,339443008,28238238298
"01-10-2017",301.55,303.19,295.06,302.34,306184992,28695015287
"30-09-2017",291.48,303.96,291.11,301.46,332439008,28606931826
"29-09-2017",299.12,299.92,279.77,291.47,541374976,27654574920
"28-09-2017",306.47,307.2,295.47,299.15,501894016,28378817876
"27-09-2017",287.02,308.02,286.82,306.47,550243968,29068627504
"26-09-2017",292.35,293.75,287.02,287.44,345800992,27259205469
"25-09-2017",282.22,293.52,281.88,292.33,483160992,27718494827
"24-09-2017",286.21,292.95,278.13,282.48,571411008,26780326573
